,image_filename,flower_type,dominant_colors,Linalool,Geraniol,Citronellol
2052,dandelion/7040710179_7f86a17a3c_n.jpg,dandelion,yellow,0.1,0.2,0.16
2053,dandelion/4510938552_6f7bae172a_n.jpg,dandelion,yellow,0.05,0.27,0.2
2054,dandelion/5749815755_12f9214649_n.jpg,dandelion,yellow,0.06,0.14,0.35
2055,dandelion/15139657325_74031c44fc.jpg,dandelion,yellow,0.06,0.25,0.42
2056,dandelion/17466568484_9128287148.jpg,dandelion,yellow,0.09,0.4,0.37
2057,dandelion/9293460423_7fbb1e3c32_n.jpg,dandelion,yellow,0.08,0.46,0.15
2058,dandelion/14164392167_650946a169_n.jpg,dandelion,yellow,0.08,0.15,0.18
2059,dandelion/15268682367_5a4512b29f_m.jpg,dandelion,yellow,0.07,0.31,0.23
2060,dandelion/7132605107_f5e033d725_n.jpg,dandelion,yellow,0.07,0.21,0.32
2061,dandelion/19691175559_ef12b8b354_n.jpg,dandelion,yellow,0.08,0.36,0.29
2062,dandelion/5598014250_684c28bd5c_n.jpg,dandelion,yellow,0.1,0.18,0.26
2063,dandelion/8748402330_c00f9fbf7f_n.jpg,dandelion,yellow,0.06,0.21,0.43
2064,dandelion/10617162044_8740d4dd9f_n.jpg,dandelion,yellow,0.05,0.32,0.21
2065,dandelion/6495802659_98b57e0cca_m.jpg,dandelion,yellow,0.08,0.17,0.35
2066,dandelion/7367491658_9eb4dc2384_m.jpg,dandelion,yellow,0.07,0.38,0.34
2067,dandelion/4632251871_9f324a7bb5.jpg,dandelion,yellow,0.1,0.46,0.33
2068,dandelion/8724252904_db9a5104df_m.jpg,dandelion,yellow,0.06,0.38,0.25
2069,dandelion/8966818334_483f4489be_n.jpg,dandelion,yellow,0.09,0.32,0.42
2070,dandelion/3539077354_c67aa7168d_m.jpg,dandelion,yellow,0.06,0.24,0.44
2071,dandelion/4164845062_1fd9b3f3b4.jpg,dandelion,yellow,0.06,0.18,0.42
2072,dandelion/19617425002_b914c1e2ab.jpg,dandelion,yellow,0.07,0.36,0.4
2073,dandelion/3730618647_5725c692c3_m.jpg,dandelion,yellow,0.09,0.17,0.11
2074,dandelion/17047385027_8fd510e164_n.jpg,dandelion,yellow,0.1,0.26,0.35
2075,dandelion/14065420729_9b388bf7cb_m.jpg,dandelion,yellow,0.09,0.16,0.43
2076,dandelion/14554897292_b3e30e52f2.jpg,dandelion,yellow,0.05,0.27,0.27
2077,dandelion/14805304536_c321a7b061_n.jpg,dandelion,yellow,0.06,0.13,0.21
2078,dandelion/4552571121_2677bcdec3.jpg,dandelion,yellow,0.06,0.44,0.32
2079,dandelion/4155914848_3d57f50fc7.jpg,dandelion,yellow,0.08,0.21,0.32
2080,dandelion/4634716478_1cbcbee7ca.jpg,dandelion,yellow,0.08,0.46,0.48
2081,dandelion/6019234426_d25ea1230a_m.jpg,dandelion,yellow,0.07,0.39,0.35
2082,dandelion/19435491090_7af558e17e.jpg,dandelion,yellow,0.06,0.49,0.49
2083,dandelion/4512569988_2b3f802cc6.jpg,dandelion,yellow,0.1,0.15,0.11
2084,dandelion/19437710780_c5f2156438.jpg,dandelion,yellow,0.08,0.45,0.35
2085,dandelion/4571923094_b9cefa9438_n.jpg,dandelion,yellow,0.08,0.31,0.46
2086,dandelion/4558562689_c8e2ab9f10.jpg,dandelion,yellow,0.07,0.17,0.46
2087,dandelion/3554992110_81d8c9b0bd_m.jpg,dandelion,yellow,0.07,0.4,0.14
2088,dandelion/14313509432_6f2343d6c8_m.jpg,dandelion,yellow,0.06,0.33,0.2
2089,dandelion/8981828144_4b66b4edb6_n.jpg,dandelion,yellow,0.08,0.3,0.38
2090,dandelion/14060367700_fe87e99b6a_m.jpg,dandelion,yellow,0.08,0.44,0.48
2091,dandelion/9965757055_ff01b5ee6f_n.jpg,dandelion,yellow,0.06,0.27,0.47
2092,dandelion/7148085703_b9e8bcd6ca_n.jpg,dandelion,yellow,0.06,0.45,0.42
2093,dandelion/7226987694_34552c3115_n.jpg,dandelion,yellow,0.05,0.39,0.47
2094,dandelion/7132676187_7a4265b16f_n.jpg,dandelion,yellow,0.1,0.34,0.44
2095,dandelion/8613502159_d9ea67ba63.jpg,dandelion,yellow,0.09,0.16,0.38
2096,dandelion/11465213433_847c4fa261.jpg,dandelion,yellow,0.06,0.4,0.14
2097,dandelion/4691257171_23a29aaa33_n.jpg,dandelion,yellow,0.05,0.25,0.14
2098,dandelion/9300335851_cdf1cef7a9.jpg,dandelion,yellow,0.09,0.14,0.16
2099,dandelion/4500964841_b1142b50fb_n.jpg,dandelion,yellow,0.05,0.3,0.22
2100,dandelion/4151883194_e45505934d_n.jpg,dandelion,yellow,0.1,0.41,0.43
2101,dandelion/5628515159_6b437ff1e5_n.jpg,dandelion,yellow,0.08,0.39,0.1
2102,dandelion/8735646181_fa9787d4e0.jpg,dandelion,yellow,0.07,0.17,0.29
2103,dandelion/8663932737_0a603ab718_n.jpg,dandelion,yellow,0.05,0.33,0.22
2104,dandelion/7843447416_847e6ba7f4_m.jpg,dandelion,yellow,0.09,0.42,0.31
2105,dandelion/3533075436_0954145b9f_m.jpg,dandelion,yellow,0.09,0.2,0.17
2106,dandelion/8684925862_d736e153bf_n.jpg,dandelion,yellow,0.1,0.45,0.2
2107,dandelion/7808430998_31ba639031_n.jpg,dandelion,yellow,0.07,0.24,0.24
2108,dandelion/17649230811_9bdbbacb8c.jpg,dandelion,yellow,0.07,0.49,0.47
2109,dandelion/4632863567_5f9af7de97_n.jpg,dandelion,yellow,0.09,0.15,0.45
2110,dandelion/18479635994_83f93f4120.jpg,dandelion,yellow,0.1,0.16,0.34
2111,dandelion/18342918441_b1bb69a2fd_n.jpg,dandelion,yellow,0.07,0.44,0.34
2112,dandelion/7267547016_c8903920bf.jpg,dandelion,yellow,0.06,0.48,0.2
2113,dandelion/17189437699_a9171b6ae3.jpg,dandelion,yellow,0.07,0.32,0.14
2114,dandelion/18232119726_cef27eaaac_n.jpg,dandelion,yellow,0.09,0.41,0.45
2115,dandelion/4275776457_d04b597cfa_n.jpg,dandelion,yellow,0.05,0.49,0.29
2116,dandelion/19426575569_4b53c0b726.jpg,dandelion,yellow,0.07,0.13,0.38
2117,dandelion/7950901292_2dea05f9a2_n.jpg,dandelion,yellow,0.06,0.24,0.17
2118,dandelion/5024965767_230f140d60_n.jpg,dandelion,yellow,0.06,0.31,0.27
2119,dandelion/19812060274_c432f603db.jpg,dandelion,yellow,0.08,0.4,0.11
2120,dandelion/17747738311_5014b1f77f.jpg,dandelion,yellow,0.09,0.46,0.42
2121,dandelion/17862580326_293070978d_m.jpg,dandelion,yellow,0.06,0.29,0.33
2122,dandelion/5654859907_c2be3b0f1e_n.jpg,dandelion,yellow,0.09,0.19,0.34
2123,dandelion/17020815734_81e8db8008_m.jpg,dandelion,yellow,0.09,0.1,0.37
2124,dandelion/4290112545_3528055993_m.jpg,dandelion,yellow,0.07,0.15,0.43
2125,dandelion/4675287055_5938ed62c4.jpg,dandelion,yellow,0.07,0.39,0.24
2126,dandelion/3857059749_fe8ca621a9.jpg,dandelion,yellow,0.06,0.28,0.2
2127,dandelion/3584414925_1e6c4b61db_n.jpg,dandelion,yellow,0.06,0.12,0.32
2128,dandelion/7099259755_1c66420206_n.jpg,dandelion,yellow,0.09,0.37,0.39
2129,dandelion/7243478942_30bf542a2d_m.jpg,dandelion,yellow,0.09,0.28,0.16
2130,dandelion/5705695593_d79286ac0d.jpg,dandelion,yellow,0.06,0.36,0.2
2131,dandelion/4633323785_20676ff914_m.jpg,dandelion,yellow,0.06,0.13,0.44
2132,dandelion/3844111216_742ea491a0.jpg,dandelion,yellow,0.06,0.16,0.39
2133,dandelion/18001393975_2a6acaabd8.jpg,dandelion,yellow,0.09,0.16,0.34
2134,dandelion/14375349004_68d893254a_n.jpg,dandelion,yellow,0.08,0.13,0.42
2135,dandelion/7188112181_571434b058_n.jpg,dandelion,yellow,0.1,0.49,0.13
2136,dandelion/3580437733_9ef51f2981_n.jpg,dandelion,yellow,0.06,0.48,0.13
2137,dandelion/19397467530_1e8131a7cf.jpg,dandelion,yellow,0.07,0.43,0.24
2138,dandelion/9726260379_4e8ee66875_m.jpg,dandelion,yellow,0.08,0.22,0.27
2139,tulip/7166644048_b00a14f01b.jpg,tulip,pink,0.07,0.11,0.11
2140,tulip/6970683464_f70838ca3a_n.jpg,tulip,pink,0.1,0.47,0.38
2141,tulip/5810456385_b44358a0ae.jpg,tulip,pink,0.08,0.17,0.49
2142,tulip/18378582936_ee7085c850.jpg,tulip,pink,0.07,0.46,0.45
2143,tulip/16645809126_613b1e3ebe_m.jpg,tulip,pink,0.08,0.16,0.37
2144,tulip/4681062529_36186617d9.jpg,tulip,pink,0.05,0.43,0.31
2145,tulip/14078067843_3573fcfc85_n.jpg,tulip,pink,0.08,0.32,0.49
2146,tulip/14097328354_4f1469a170.jpg,tulip,pink,0.09,0.43,0.29
2147,tulip/8562853756_73778dac25_n.jpg,tulip,pink,0.09,0.47,0.15
2148,tulip/7166618384_850905fc63_n.jpg,tulip,pink,0.07,0.43,0.1
2149,tulip/17720403638_94cfcd8d5c_n.jpg,tulip,pink,0.08,0.32,0.45
2150,tulip/10686568196_b1915544a8.jpg,tulip,pink,0.07,0.47,0.41
2151,tulip/9947374414_fdf1d0861c_n.jpg,tulip,pink,0.08,0.1,0.5
2152,tulip/13555215723_cf2c11626b_b.jpg,tulip,pink,0.08,0.16,0.2
2153,tulip/9019694597_2d3bbedb17.jpg,tulip,pink,0.07,0.43,0.24
2154,tulip/8614237582_74417799f4_m.jpg,tulip,pink,0.07,0.33,0.25
2155,tulip/12949131454_4d3392f4dd_n.jpg,tulip,pink,0.09,0.45,0.3
2156,tulip/16062072523_1be3c0b61f.jpg,tulip,pink,0.08,0.47,0.14
2157,tulip/5633266048_4f4bfb2cf1_n.jpg,tulip,pink,0.08,0.29,0.2
2158,tulip/5718781677_d5e9267115_n.jpg,tulip,pink,0.08,0.32,0.15
2159,tulip/7042692841_f323799c0d.jpg,tulip,pink,0.09,0.11,0.46
2160,tulip/16677542612_a78a8ca8b3_m.jpg,tulip,pink,0.09,0.24,0.16
2161,tulip/8713397694_bcbcbba2c2_n.jpg,tulip,pink,0.09,0.36,0.28
2162,tulip/4890786831_91bb82a9e4_n.jpg,tulip,pink,0.08,0.48,0.14
2163,tulip/5546723510_39a5a10d3a_n.jpg,tulip,pink,0.06,0.45,0.11
2164,tulip/16862374316_4135908d4c_m.jpg,tulip,pink,0.08,0.45,0.45
2165,tulip/17862445825_f7031d6f26.jpg,tulip,pink,0.05,0.25,0.45
2166,tulip/5680695867_baff72fc7c.jpg,tulip,pink,0.06,0.42,0.37
2167,tulip/17165583356_38cb1f231d_n.jpg,tulip,pink,0.06,0.27,0.12
2168,tulip/13530687085_9b515735ef_m.jpg,tulip,pink,0.05,0.49,0.22
2169,tulip/14651383746_419dc73634_m.jpg,tulip,pink,0.1,0.48,0.25
2170,tulip/16986144192_55e0e6c152.jpg,tulip,pink,0.1,0.44,0.47
2171,tulip/14110616533_e04775e7b1.jpg,tulip,pink,0.07,0.2,0.32
2172,tulip/8690791226_b1f015259f_n.jpg,tulip,pink,0.06,0.23,0.18
2173,tulip/15756524087_823cf86bd8_m.jpg,tulip,pink,0.08,0.1,0.22
2174,tulip/14275234071_6e6f473356.jpg,tulip,pink,0.05,0.44,0.16
2175,tulip/5666286130_1dc6f66f09_n.jpg,tulip,pink,0.1,0.5,0.28
2176,tulip/8712268519_f4c2c39a06_n.jpg,tulip,pink,0.07,0.2,0.35
2177,tulip/12025038686_7f10811d4b_n.jpg,tulip,pink,0.05,0.36,0.19
2178,tulip/16110795216_b3e44697b4_m.jpg,tulip,pink,0.05,0.16,0.15
2179,tulip/13514136074_ab1b827e4f.jpg,tulip,pink,0.06,0.38,0.33
2180,tulip/16711791713_e54bc9c1af_n.jpg,tulip,pink,0.09,0.13,0.26
2181,tulip/14074147406_7ab87aec79_n.jpg,tulip,pink,0.08,0.12,0.17
2182,tulip/16732302779_8aa56f255d_n.jpg,tulip,pink,0.06,0.46,0.34
2183,tulip/17282288501_e8738c9cfb_n.jpg,tulip,pink,0.09,0.14,0.25
2184,tulip/14487762578_baba13d16a_m.jpg,tulip,pink,0.1,0.42,0.11
2185,tulip/7055500907_dcf2bb50e0.jpg,tulip,pink,0.08,0.16,0.29
2186,tulip/6934951920_d43ff8b78d.jpg,tulip,pink,0.07,0.44,0.16
2187,tulip/5634767665_0ae724774d.jpg,tulip,pink,0.08,0.21,0.27
2188,tulip/4520577328_a94c11e806_n.jpg,tulip,pink,0.07,0.26,0.37
2189,tulip/14149603605_eedfe9678c_n.jpg,tulip,pink,0.06,0.17,0.22
2190,tulip/12916441224_2ed63596f8_n.jpg,tulip,pink,0.07,0.2,0.3
2191,tulip/17907238905_1ae121f8d9_m.jpg,tulip,pink,0.09,0.39,0.21
2192,tulip/9378657435_89fabf13c9_n.jpg,tulip,pink,0.09,0.24,0.25
2193,tulip/16670377091_87987f50a4_n.jpg,tulip,pink,0.07,0.37,0.27
2194,tulip/8762189906_8223cef62f.jpg,tulip,pink,0.1,0.11,0.11
2195,tulip/14054827391_139fb54432.jpg,tulip,pink,0.05,0.36,0.36
2196,tulip/8713398114_bc96f1b624_n.jpg,tulip,pink,0.07,0.12,0.13
2197,tulip/4550805310_5f81c9ba08_n.jpg,tulip,pink,0.07,0.37,0.21
2198,tulip/7094271655_79a6f972c1_n.jpg,tulip,pink,0.1,0.18,0.1
2199,tulip/14171673854_1208c19be3_m.jpg,tulip,pink,0.06,0.38,0.39
2200,tulip/4522153453_06437ca3af_m.jpg,tulip,pink,0.07,0.29,0.29
2201,tulip/8695372372_302135aeb2.jpg,tulip,pink,0.09,0.26,0.29
2202,tulip/8669794378_97dda6036f_n.jpg,tulip,pink,0.05,0.26,0.37
2203,tulip/5674707464_dc18de05b1.jpg,tulip,pink,0.05,0.26,0.5
2204,tulip/6982913043_3b873c6a25.jpg,tulip,pink,0.06,0.29,0.33
2205,tulip/4565139594_b28d260cb9.jpg,tulip,pink,0.09,0.22,0.15
2206,tulip/14087361621_9fefb8dbef.jpg,tulip,pink,0.1,0.44,0.24
2207,tulip/14487712670_aebe715525_m.jpg,tulip,pink,0.06,0.43,0.42
2208,tulip/5628970369_54eb9ed31c_n.jpg,tulip,pink,0.09,0.43,0.23
2209,tulip/4522764992_e9d70b82c1_m.jpg,tulip,pink,0.09,0.27,0.39
2210,tulip/13509973805_bda5fa8982.jpg,tulip,pink,0.08,0.43,0.45
2211,tulip/8717900362_2aa508e9e5.jpg,tulip,pink,0.06,0.46,0.13
2212,tulip/13513616525_2ee0f049e1.jpg,tulip,pink,0.1,0.16,0.38
2213,tulip/14746916178_40403cc57e.jpg,tulip,pink,0.09,0.25,0.45
2214,tulip/4553203984_9cb9312240_n.jpg,tulip,pink,0.06,0.21,0.18
2215,tulip/15275144259_f9a18ec9cb.jpg,tulip,pink,0.09,0.24,0.26
2216,tulip/8713398614_88202e452e_n.jpg,tulip,pink,0.07,0.4,0.27
2217,tulip/8687675254_c93f50d8b0_m.jpg,tulip,pink,0.08,0.26,0.22
2218,tulip/4520582070_d14a14f038.jpg,tulip,pink,0.07,0.44,0.37
2219,tulip/14651385476_7ccb20e594_m.jpg,tulip,pink,0.09,0.39,0.12
2220,tulip/14116826873_d4bab623bf_n.jpg,tulip,pink,0.1,0.44,0.17
2221,tulip/14084749296_6143c74c72_m.jpg,tulip,pink,0.07,0.4,0.23
2222,tulip/14067456066_87e15792d0.jpg,tulip,pink,0.06,0.11,0.35
2223,tulip/13510068773_c925c5517c.jpg,tulip,pink,0.09,0.47,0.19
2224,tulip/5653364300_bc557236c7_n.jpg,tulip,pink,0.07,0.24,0.19
2225,tulip/13979098645_50b9eebc02_n.jpg,tulip,pink,0.05,0.12,0.16
2226,tulip/4546299243_23cd58eb43.jpg,tulip,pink,0.07,0.19,0.37
2227,tulip/13997627965_22d81601ce_n.jpg,tulip,pink,0.06,0.42,0.41
2228,tulip/17066864992_1cbc4fc908.jpg,tulip,pink,0.07,0.29,0.47
2229,tulip/14087892193_653a3ac7ca_n.jpg,tulip,pink,0.06,0.15,0.47
2230,tulip/16862422576_5226e8d1d0.jpg,tulip,pink,0.09,0.41,0.21
2231,tulip/5691672942_70a93d70fc.jpg,tulip,pink,0.09,0.42,0.1
2232,tulip/4573822295_5c5c6a5f6a.jpg,tulip,pink,0.05,0.42,0.3
2233,tulip/5524946579_307dc74476.jpg,tulip,pink,0.06,0.33,0.15
2234,tulip/8712267813_f7a9be2ec5.jpg,tulip,pink,0.05,0.14,0.4
2235,tulip/5674170543_73e3f403fb.jpg,tulip,pink,0.05,0.12,0.17
2236,tulip/4589624702_b6baa83699_m.jpg,tulip,pink,0.09,0.24,0.48
2237,tulip/7003964080_4566470798_n.jpg,tulip,pink,0.07,0.48,0.21
2238,tulip/4604238410_bcec9da4a0_n.jpg,tulip,pink,0.09,0.31,0.32
2239,tulip/4579079143_f65b39dd9f.jpg,tulip,pink,0.09,0.47,0.13
2240,tulip/14061132852_89122de5f9_n.jpg,tulip,pink,0.07,0.26,0.12
2241,tulip/4562423077_00b16240dc_n.jpg,tulip,pink,0.09,0.47,0.35
2242,tulip/13956300996_07e64a3dbd_n.jpg,tulip,pink,0.08,0.5,0.36
2243,tulip/16139439153_fbdee29a10_n.jpg,tulip,pink,0.06,0.49,0.3
2244,tulip/12916017805_1cde91a891_n.jpg,tulip,pink,0.1,0.34,0.48
2245,tulip/14487705209_ea723109e1_m.jpg,tulip,pink,0.06,0.32,0.34
2246,tulip/8838354855_c474fc66a3_m.jpg,tulip,pink,0.05,0.23,0.16
2247,tulip/6931748252_68f06086b3.jpg,tulip,pink,0.05,0.16,0.39
2248,tulip/8702982836_75222725d7.jpg,tulip,pink,0.09,0.12,0.3
2249,tulip/8713387500_6a9138b41b_n.jpg,tulip,pink,0.07,0.45,0.36
2250,tulip/17066862602_7530f21efe.jpg,tulip,pink,0.08,0.45,0.18
2251,tulip/7094415739_6b29e5215c_m.jpg,tulip,pink,0.07,0.29,0.46
2252,tulip/13513846963_c3d5e9fb1d_n.jpg,tulip,pink,0.05,0.37,0.37
2253,tulip/14671196461_b725727229_m.jpg,tulip,pink,0.06,0.48,0.17
2254,tulip/13926327692_a07357ff0d.jpg,tulip,pink,0.08,0.1,0.43
2255,tulip/7064813645_f7f48fb527.jpg,tulip,pink,0.09,0.24,0.31
2256,tulip/13530690445_9f1f5cf43a_n.jpg,tulip,pink,0.06,0.16,0.38
2257,tulip/5700394524_dc6f8fa9cd_n.jpg,tulip,pink,0.06,0.43,0.17
2258,tulip/4612075317_91eefff68c_n.jpg,tulip,pink,0.06,0.37,0.41
2259,tulip/8723767533_9145dec4bd_n.jpg,tulip,pink,0.1,0.27,0.41
2260,tulip/15275190769_0ed7bbf490.jpg,tulip,pink,0.09,0.26,0.41
2261,tulip/13530796853_e5993f57d6_n.jpg,tulip,pink,0.08,0.46,0.3
2262,tulip/8712270243_8512cf4fbd.jpg,tulip,pink,0.1,0.48,0.43
2263,tulip/14067476586_36bcddf111.jpg,tulip,pink,0.08,0.28,0.5
2264,tulip/17994129033_bbd0acba62_n.jpg,tulip,pink,0.06,0.4,0.26
2265,tulip/8713389178_66bceb71a8_n.jpg,tulip,pink,0.09,0.31,0.14
2266,tulip/8712267391_c756f18ee7_n.jpg,tulip,pink,0.06,0.44,0.15
2267,tulip/5687705933_55a8c2dbac.jpg,tulip,pink,0.06,0.35,0.25
2268,tulip/17781940352_a45e4289a5.jpg,tulip,pink,0.07,0.17,0.37
2269,tulip/8695367666_0809529eaf_n.jpg,tulip,pink,0.07,0.4,0.17
2270,tulip/14064735842_a946fba1ef_n.jpg,tulip,pink,0.09,0.44,0.48
2271,tulip/13562271714_d534531374.jpg,tulip,pink,0.07,0.31,0.17
2272,tulip/14064731501_ea14b58161.jpg,tulip,pink,0.07,0.32,0.32
2273,tulip/4571993204_5b3efe0e78.jpg,tulip,pink,0.08,0.47,0.18
2274,tulip/15052586652_56a82de133_m.jpg,tulip,pink,0.07,0.43,0.16
2275,tulip/12934201824_1c8b5171fb_m.jpg,tulip,pink,0.09,0.46,0.45
2276,tulip/14068378204_7b26baa30d_n.jpg,tulip,pink,0.06,0.14,0.25
2277,tulip/7166635566_ee240b5408_n.jpg,tulip,pink,0.08,0.42,0.35
2278,tulip/7144016605_e159b6c06b_m.jpg,tulip,pink,0.07,0.19,0.34
2279,tulip/13900235284_32ce563633_n.jpg,tulip,pink,0.1,0.19,0.11
2280,tulip/17198868382_697b23c715_n.jpg,tulip,pink,0.06,0.39,0.48
2281,tulip/7068715863_a534ac7884_n.jpg,tulip,pink,0.08,0.37,0.38
2282,tulip/7046815693_f159e96acd_n.jpg,tulip,pink,0.06,0.14,0.37
2283,tulip/17224410762_402455ed8f.jpg,tulip,pink,0.05,0.45,0.22
2284,tulip/17078576150_6f272ce73f_n.jpg,tulip,pink,0.07,0.36,0.39
2285,tulip/17408197905_829c4d7940_m.jpg,tulip,pink,0.09,0.49,0.24
2286,tulip/4572955407_87f4805c7b.jpg,tulip,pink,0.06,0.23,0.37
2287,tulip/14116780333_7836f4448c.jpg,tulip,pink,0.05,0.37,0.11
2288,tulip/14127532150_112823a8f6.jpg,tulip,pink,0.07,0.19,0.31
2289,tulip/6958342976_a4a9483488_n.jpg,tulip,pink,0.06,0.36,0.25
2290,tulip/13539384593_23449f7332_n.jpg,tulip,pink,0.07,0.17,0.38
2291,tulip/5565089564_a30c318f44.jpg,tulip,pink,0.08,0.45,0.47
2292,tulip/5388013398_09a8a0f166_m.jpg,tulip,pink,0.07,0.25,0.18
2293,tulip/13561908485_7e4f8d508b.jpg,tulip,pink,0.07,0.39,0.42
2294,tulip/16751015081_af2ef77c9a_n.jpg,tulip,pink,0.05,0.23,0.13
2295,tulip/4263272885_1a49ea5209.jpg,tulip,pink,0.08,0.2,0.15
2296,tulip/16938892686_3613ea68e8_n.jpg,tulip,pink,0.07,0.11,0.28
2297,tulip/5043225469_0aa23f3c8f_n.jpg,tulip,pink,0.09,0.23,0.17
2298,tulip/16907559551_05ded87fb2_n.jpg,tulip,pink,0.07,0.2,0.18
2299,tulip/14254839301_ffb19c6445_n.jpg,tulip,pink,0.07,0.39,0.28
2300,tulip/6948277038_89d7ff42e2_m.jpg,tulip,pink,0.09,0.35,0.26
2301,tulip/13509967925_eaaeefa396_m.jpg,tulip,pink,0.05,0.16,0.47
2302,tulip/7806320016_fcddfc1f8f_n.jpg,tulip,pink,0.07,0.27,0.1
2303,tulip/8768645961_8f1e097170_n.jpg,tulip,pink,0.08,0.1,0.38
2304,tulip/5603625247_e4ff1828af_m.jpg,tulip,pink,0.07,0.14,0.23
2305,tulip/9030467406_05e93ff171_n.jpg,tulip,pink,0.08,0.46,0.13
2306,tulip/5417115048_3b78d6c875_n.jpg,tulip,pink,0.09,0.13,0.17
2307,tulip/4838669164_ffb6f67139.jpg,tulip,pink,0.08,0.29,0.33
2308,tulip/8686013485_3c4dfbfd1f_n.jpg,tulip,pink,0.06,0.46,0.48
2309,tulip/13510057763_01b832d919.jpg,tulip,pink,0.05,0.2,0.36
2310,tulip/13472141763_f2517e7f0d.jpg,tulip,pink,0.07,0.46,0.36
2311,tulip/13514131694_d91da4f4fc.jpg,tulip,pink,0.09,0.46,0.15
2312,tulip/14014595475_5892fcda51_n.jpg,tulip,pink,0.08,0.16,0.26
2313,tulip/16265883604_92be82b973.jpg,tulip,pink,0.1,0.11,0.13
2314,tulip/5691090657_2f1e9bf49e_n.jpg,tulip,pink,0.06,0.45,0.32
2315,tulip/12616825773_9aa4245b57_n.jpg,tulip,pink,0.07,0.18,0.48
2316,tulip/16594995743_ce72c61201_n.jpg,tulip,pink,0.07,0.27,0.33
2317,tulip/14836105101_1d07520932_m.jpg,tulip,pink,0.07,0.5,0.42
2318,tulip/13903988248_22da33f341.jpg,tulip,pink,0.09,0.24,0.4
2319,tulip/14235021006_dd001ea8ed_n.jpg,tulip,pink,0.09,0.32,0.43
2320,tulip/8908062479_449200a1b4.jpg,tulip,pink,0.07,0.48,0.42
2321,tulip/16055807744_000bc07afc_m.jpg,tulip,pink,0.09,0.39,0.45
2322,tulip/4624404489_11e10fcd33_n.jpg,tulip,pink,0.08,0.25,0.35
2323,tulip/17908793211_ff0f1f81d3_n.jpg,tulip,pink,0.08,0.41,0.39
2324,tulip/8713397358_0505cc0176_n.jpg,tulip,pink,0.06,0.11,0.48
2325,tulip/15922772266_1167a06620.jpg,tulip,pink,0.1,0.18,0.11
2326,tulip/16138212287_643bf336e1_m.jpg,tulip,pink,0.05,0.12,0.16
2327,tulip/13539404903_cd113e3e9b.jpg,tulip,pink,0.06,0.15,0.39
2328,tulip/8712270665_57b5bda0a2_n.jpg,tulip,pink,0.08,0.25,0.44
2329,tulip/8838975946_f54194894e_m.jpg,tulip,pink,0.08,0.29,0.46
2330,tulip/10128546863_8de70c610d.jpg,tulip,pink,0.06,0.41,0.3
2331,tulip/13561966423_e5c641fe11.jpg,tulip,pink,0.08,0.15,0.34
2332,tulip/17324469461_2b318aff8d_m.jpg,tulip,pink,0.07,0.39,0.3
2333,tulip/5813495998_64be1b8ab6_n.jpg,tulip,pink,0.05,0.32,0.2
2334,tulip/14068348874_7b36c99f6a.jpg,tulip,pink,0.07,0.5,0.15
2335,tulip/13513644515_a51470b899.jpg,tulip,pink,0.1,0.17,0.25
2336,tulip/6325571510_7544b27e57_n.jpg,tulip,pink,0.06,0.48,0.45
2337,tulip/4604272150_0c92385530_n.jpg,tulip,pink,0.08,0.25,0.43
2338,tulip/14009216519_b608321cf2_n.jpg,tulip,pink,0.08,0.12,0.33
2339,tulip/17469578564_35a8360f58.jpg,tulip,pink,0.09,0.25,0.4
2340,tulip/5811004432_266f0f0c6f.jpg,tulip,pink,0.09,0.2,0.49
2341,tulip/14255917256_84c23c572b.jpg,tulip,pink,0.09,0.38,0.48
2342,tulip/8838983024_5c1a767878_n.jpg,tulip,pink,0.07,0.37,0.12
2343,tulip/17189456156_6fc1067831.jpg,tulip,pink,0.09,0.25,0.15
2344,tulip/6903831250_a2757fff82_m.jpg,tulip,pink,0.06,0.41,0.15
2345,tulip/8603340662_0779bd87fd.jpg,tulip,pink,0.07,0.49,0.12
2346,tulip/5430796647_f21b7b0fea.jpg,tulip,pink,0.08,0.33,0.35
2347,tulip/17309951996_552d632cbb_n.jpg,tulip,pink,0.08,0.4,0.39
2348,tulip/17167151059_a53bfe0b02.jpg,tulip,pink,0.05,0.29,0.28
2349,tulip/6994351792_343e18cbf6_n.jpg,tulip,pink,0.06,0.32,0.4
2350,tulip/5012813078_99fb977616_n.jpg,tulip,pink,0.07,0.21,0.19
2351,tulip/7069622551_348d41c327_n.jpg,tulip,pink,0.08,0.44,0.35
2352,tulip/8713394070_b24561b0a9.jpg,tulip,pink,0.05,0.44,0.22
2353,tulip/4679869990_7c5f28f2fe_n.jpg,tulip,pink,0.05,0.33,0.43
2354,tulip/8520488975_a50d377f91.jpg,tulip,pink,0.06,0.32,0.23
2355,tulip/14087326141_1906d5a373_n.jpg,tulip,pink,0.08,0.5,0.12
2356,tulip/13531007054_c88deaf302_n.jpg,tulip,pink,0.09,0.45,0.5
2357,tulip/13923539227_bdab038dc8.jpg,tulip,pink,0.08,0.11,0.43
2358,tulip/7166567320_0a2beb6d42.jpg,tulip,pink,0.09,0.1,0.47
2359,tulip/8712243901_54d686319e_m.jpg,tulip,pink,0.06,0.19,0.17
2360,tulip/13999402743_f563f6b685_n.jpg,tulip,pink,0.08,0.5,0.27
2361,tulip/8722514702_7ecc68691c.jpg,tulip,pink,0.1,0.33,0.12
